id	GSM758396_Control	GSM758397_Control	GSM758398_Control	GSM758399_Treat
RP4-561L24.3	4.40636966401357	7.20972503338242	7.01917794525954	5.79173942228673
RP4-575N6.5	7.81926325953235	6.9041779811277	5.21345458701549	7.96275710089642
RP4-581F12.1	7.19792730636476	7.10877118479665	7.82269284084811	8.33079080086749
RP4-584D14.7	8.06178367945197	7.87529731153684	7.91143701647732	5.61930567692439
RP4-593C16.3	5.25361575429605	5.76986871130169	2.22788148349657	6.30332448118757
RP4-593H12.1	6.76769843409332	7.25576398862312	5.47358282009604	5.91327154913298
RP4-594L9.2	4.56254025608386	3.55047768683981	4.73470076754389	3.38554950368363
RP4-595K12.1	11.9644503455393	11.6582075380726	11.8219232235007	12.6659762971241
RP4-612B15.3	8.08108050264034	6.82364642808699	6.9891715397334	7.39637311145065
RP4-612B18.3	7.5619955744042	7.004664602	7.86999545907077	6.32192428510165
RP4-613A2.1	5.28664146242886	5.61204213760183	8.6938012717461	5.43715927159412
RP4-614O4.12	5.26169020295943	6.69282429151902	3.52518574342317	7.27490766271707
RP4-621B10.8	7.37675462573008	6.52158861441375	6.62038101278602	3.86555557628676
RP4-633H17.2	4.78915076478675	6.03013898989068	5.9366658885482	4.97992834417813
RP4-635E18.8	9.9711977470152	10.938370888386	12.4289770037643	9.13369404735864
RP4-647C14.3	3.83236906196356	4.34206470597979	5.08529662987512	4.75130020387824
RP4-657D16.3	7.58312200732547	8.12760489725719	8.33484169036337	7.45639156567271
RP4-665N4.4	3.69565886420991	4.49250654532342	4.41152230412842	7.68786434618931
RP4-675G8.2	6.51641963264547	7.2975666866262	4.30549537986797	6.79728735751414
RP4-676L2.1	3.37026204437931	5.41220499260889	2.91828279943085	4.78226463427566
RP4-680D5.8	7.32081242236041	6.2465254808283	5.85474434416643	3.38275817983826
RP4-710M16.1	9.8734988765002	9.4188668835531	9.12003482168326	9.46505767352944
RP4-714D9.5	7.40228901379019	8.02099544505597	7.49727351163923	6.04207931827948
RP4-730D4.1	7.11745258091255	6.41425600308416	7.57240143974033	4.10615318789765
RP4-740C4.7	7.25912131982329	9.94469535894926	10.6305276557092	8.0638152309288
RP4-742J24.2	7.1891058801994	6.5906606425555	7.32198340591319	6.65700496914146
RP4-758J24.5	10.5140420971312	10.116613137708	10.8380397488145	10.2909031455374
RP4-773N10.4	8.00066373947582	8.0106263465149	8.22268461841159	8.34776007217206
RP4-781K5.2	5.19260428117281	5.45862903045455	5.14692437228429	5.55117261964749
RP4-781L3.1	9.3528844022379	9.24494713513109	8.53990142572093	8.87488910283963
RP4-794H19.1	5.16779601245937	5.84558494216665	5.47383985036575	4.15899437818064
RP4-798A10.7	9.10674709559998	8.94948699645782	8.80770021389402	8.53875928181505
RP4-813F11.4	6.93331766469491	8.62231422140035	6.4583132427656	7.37675462573008
RP5-1007H16.1	3.39920229922512	7.48221924711755	6.1157153316526	6.43158624586932
RP5-1027O15.1	6.17339747562379	4.47660897989052	7.16542367396278	5.32647558930497
RP5-1031D4.2	4.00893064048338	4.95270807198304	4.91320094976446	3.94766548890379
RP5-1039K5.16	3.96427408833301	4.49380258090903	4.50458403076143	4.93436602386039
RP5-1039K5.17	8.00607106449167	7.13403643006091	7.05773057076901	7.68860394432151
RP5-1061H20.3	3.75782205378091	6.54179380203671	6.75932156803094	4.60002634841247
RP5-1065J22.8	4.35349888478356	6.20433474233165	6.13345267682735	7.13517621409642
RP5-1068B5.3	7.4352809271714	7.94503319331474	8.20684752862777	7.35704363425229
RP5-1074L1.4	7.22790291375319	8.58425450467971	9.22568463292252	8.34449300716064
RP5-1085F17.3	9.2215866915905	9.48328714248585	9.5033950080202	8.64486584158035
RP5-1092A3.4	6.40136160815627	7.01949343514464	7.37363425156484	6.89819261833926
RP5-1098D14.1	3.25860474751555	4.01228158937276	4.70548508377819	6.3676082853134
RP5-1102E8.3	7.94750756985144	4.58404503786978	7.018018974	4.36213206251033
RP5-1103G7.10	4.1730206089946	5.87558464054511	3.09932596316698	3.80304142473564
RP5-1118D24.2	7.7765612876648	7.14914087651377	6.55090152660218	7.84699266307865
RP5-1119A7.11	7.07377776161906	4.97071429095376	7.27490766271707	4.27279114494932
RP5-1136G13.2	8.95122728488712	8.04334141972022	7.77259291089671	9.27523502850301
RP5-1154L15.2	7.81317025494299	7.10225102626219	4.1735940212912	4.21807078766053
RP5-1170D6.1	4.35811141278049	3.16456126881101	3.78911188836192	3.41284320815763
RP5-1180E21.5	2.01784440373442	6.36126041240689	6.22735990818934	3.62505303282349
RP5-1184F4.5	4.5974414785063	5.01174523291321	4.82773159377706	3.57381009037553
RP5-1189K21.2	5.90446149421199	6.44578208410227	3.49064507242798	6.12827839727118
RP5-855D21.1	6.85974489976465	6.984536104	5.85886769330332	6.23170872763803
RP5-856G1.1	7.03636898661297	7.16923387044968	8.17756656276371	7.60857793995677
RP5-882O7.1	15.2221706196721	14.2294780116184	14.6799087389423	15.7185769409407
RP5-890E16.2	6.6069721716538	5.97470751490946	5.67669203818682	7.52382717095591
RP5-892K4.1	7.17242835317662	3.57381009037553	4.9510507044917	3.16664094713645
RP5-894A10.6	4.47109617011535	4.14407216819486	4.73037408942522	4.70042133155276
RP5-894D12.4	4.88050561893173	6.32991026713192	6.55309805624745	7.87844398093122
RP5-930J4.4	9.95188209682587	9.10460196835238	9.29073039148994	9.53597791031488
RP5-935K16.1	10.1924827940183	10.1920181969873	10.3068614903876	10.284787495177
RP5-944M2.2	7.32387148368957	7.68753009884734	7.15242888957847	7.42602482399165
RP5-963E22.5	5.24507678394171	7.28041051117397	7.00634262916816	6.69821555724856
RP5-968J1.1	5.29580452005734	4.65389731200117	4.79531746865062	5.26714965925104
RP5-991G20.4	5.63505861864431	4.68407023897116	4.1956504551302	4.95270807198304
RP5-991O23.1	6.01757757110839	5.68400755803282	4.20453903704775	6.21339352760601
RP6-149D17.1	3.91751900326637	2.8551587102027	6.52430012941407	4.46904533681251
RP6-201G10.2	8.49578446406263	7.39748015951102	7.24245000423847	9.3620346661027
RP6-24A23.7	6.54296366535679	7.06868785414713	4.96478288879636	6.75952484318926
RP6-91H8.1	4.02924798833281	2.61165022798748	4.61418479650095	3.58573878010529
RP6-91H8.2	5.09593930333075	6.66146215644671	4.18230709697398	5.00978903034051
RP6-99M1.2	3.75615923854566	6.05100045521231	3.30591952307778	5.72454685747364
RP9	8.16772684556784	9.04167845216998	8.85233803304956	9.04395210200304
RP9P	9.16914994159905	9.07723308936349	9.06233497475741	9.52955713869411
RPA1	9.6728942818653	10.0469663093609	9.90424339957081	10.4014224676605
RPA2	10.8925644730586	10.8005374046813	10.2231064892514	10.4970008808032
RPA3	10.5362854234038	11.1407337802265	9.66304898804695	11.3565984848056
RPA3OS	9.30741872329796	9.65025898219606	8.98386141744205	9.59526135355405
RPA4	5.2125975873502	2.50464911205494	6.31790219026921	6.51666576988346
RPAIN	8.04121499678416	8.53425846262454	8.33206293262483	8.73817053255172
RPAP1	8.71293547195964	7.25364144806496	8.33785995073929	9.39794858916896
RPAP2	8.82020337119133	9.65541833674806	9.46265426503751	9.29513362060773
RPAP3	7.6491477725242	9.4274091236479	8.0919397078746	8.42442819865915
RPARP-AS1	6.69599212894099	7.67222765381288	7.23672168065475	6.50585360235431
RPE	8.74072870183531	8.74400734720516	8.18727660598911	9.53724214494216
RPE65	8.10609235156814	5.57476684976037	2.24864379487126	6.97104069892479
RPF1	9.90600934966989	9.87240185179073	9.01749412194776	10.6578311963841
RPF2	9.84691699349209	10.3024557793522	9.99579379275615	11.519445708103
RPGR	7.56653753348949	8.88793913988696	9.36867561729796	9.29297342933564
RPGRIP1	7.88686606076896	7.16416395370728	7.69903106931323	4.71651686428676
RPGRIP1L	7.63134928918921	7.17132654842783	7.03461447889753	7.76435399085198
RPH3A	10.4640134436167	11.7363634190906	12.0924132871464	6.40753241037224
RPH3AL	5.85221846038255	6.73141187386732	6.08240319159807	6.05495399827505
RPIA	8.87840711529143	9.42445053608272	9.60853941739267	9.65710347364417
RPL10A	14.618150229579	14.6304573579882	14.5589293035755	14.6799087389423
RPL10L	3.88257414099262	4.61123468723526	3.84886514623544	7.39059582767815
RPL11	13.9752249667021	14.6015810479834	14.3995856744878	14.4835766973057
RPL12	14.0341661096555	13.8685717443401	14.3639380184946	14.851455852671
RPL13AP17	8.17961515899803	6.73115550680298	5.33539985944892	7.58122451909736
RPL14	12.8229275640815	12.9514830188204	13.1472832621781	12.6927906925562
RPL15	13.5146222334425	13.6489771761134	13.7262175647534	12.9426004767814
RPL18	13.409579885991	13.6717965471616	13.6829338391958	14.3815402863623
RPL19	14.4835766973057	13.8045496029731	14.2808903311143	14.6699620910738
RPL22	13.9829469468835	14.1183392583188	14.1717474719455	14.2176712333325
RPL22L1	9.44262349255214	10.3719391431986	9.70769719754632	10.328703767399
RPL23A	15.6176329763751	15.4719575905448	15.6176329763751	15.5417005377598
RPL23AP32	8.46912470078954	9.65220139545251	10.2920051175614	9.38255071783373
RPL23AP53	6.44841857696972	7.05978254342863	7.12944837416856	7.07312385295462
RPL24	14.6699620910738	15.3245829079783	15.0190240481196	14.9430426050318
RPL26L1	11.0718772947658	10.9035758486593	10.9912951616916	11.8366604816274
RPL27	14.5589293035755	14.8946215547262	14.5771079258774	14.8777754836058
RPL27A	9.93407353655834	8.85709043437152	9.70971496404256	10.8308252005704
RPL29	14.0205524836596	13.5262677638402	13.7681172525904	14.4969428892381
RPL3	14.6015810479834	15.0494553942391	14.7861064598698	14.6414681840791
RPL30	14.8777754836058	14.9430426050318	15.1334863420061	15.2221706196721
RPL31	14.2176712333325	13.7000717140853	14.0205524836596	14.0287634629211
RPL32	15.2871118194454	14.8884788321946	15.1945147721824	14.5878802565305
RPL32P3	5.86150955647825	7.67394109992598	8.45957139954422	7.0703808108383
RPL34	14.9035545525716	15.5417005377598	15.4877342960535	15.2603228649112
RPL34-AS1	6.30924131300796	5.97823175892515	5.07170778961028	6.5255670176636
RPL35	14.6414681840791	14.2702467597277	14.1430463654101	14.8103343191719
RPL35A	12.4782592031036	12.8216632657939	12.5703267817968	12.1066504595572
RPL36	13.0879512659307	12.5283612914654	12.7697218408161	13.3719563301262
RPL36A	6.44469703353033	8.18522146064905	7.91932685590708	7.14031593720705
RPL36AL	12.6434703718198	13.0777135275064	13.1296747822531	13.0922392041773
RPL37	15.0190240481196	14.8103343191719	14.851455852671	15.3245829079783
RPL37A	14.7731627342664	14.5706442992048	15.0719470738753	14.6304573579882
RPL38	13.5262677638402	13.1575140245086	13.639739357495	13.6717965471616
RPL39	15.1085463042432	15.0719470738753	15.1085463042432	15.4042472948493
RPL39L	7.39923842332482	8.13278610134284	6.81786705907879	6.32545117146998
RPL3L	4.78785941059079	4.72625571635582	6.63478428968142	4.39438815103795
RPL41	15.5417005377598	15.6176329763751	15.5417005377598	15.1945147721824
RPL6	14.5428984998815	14.9035545525716	14.6573339626574	15.1085463042432
RPL7	14.7153375774746	14.9597643363223	14.8946215547262	14.8946215547262
RPL7AL2	9.39663119345664	8.94802839999679	9.17388360051519	9.74206575177265
RPL7L1	12.1286948364488	12.4311107058563	12.5334216843249	12.8692089461872
RPL8	13.4775833617497	13.8323056590051	13.7998848218613	14.3485345719125
RPL9	15.4042472948493	15.7185769409407	15.6651031684497	15.0494553942391
RPLP0	14.5052491687812	13.7498540803444	13.9458481511039	15.2871118194454
RPLP1	13.9586313616008	13.6266746325568	14.0912758355569	14.2949581442915
RPLP2	4.06819801383618	6.58688058512776	5.92816833972439	7.12884200964195
RPN1	9.10497255204785	9.58405320621699	9.68551634072374	10.1616389194266
RPN2	11.7620616042991	11.1830703248355	10.8813749635421	13.2701927008188
RPP14	8.84967518180783	9.66934414185952	9.09633040118936	8.74673878570541
RPP25	7.91323810724244	8.48627049048532	8.71722788816373	6.6584869178904
RPP25L	10.3433519363997	10.3908851564851	10.0417845283798	9.3617483570196
RPP30	8.64717823937658	8.81672548528916	8.4354676781039	9.17756636290725
RPP38	9.14599637388022	9.52955713869411	9.24979867322878	9.05010059402083
RPP40	8.54449974245001	8.2452040664927	6.96139603873809	9.7477112725485
RPPH1	4.40569400608746	7.42826691914256	4.22799198368282	3.54631586870177
RPRD1A	10.9157809820776	10.9341904802093	10.7683260378263	10.7833277862434
RPRD1B	7.84361996295284	8.77416654030888	8.21169061295508	8.83120713407799
RPRD2	10.4593777012299	10.2865984898555	10.7131649770534	9.4383329317683
RPRM	10.5770577155257	8.31527646427163	7.60833317606743	9.84296074286202
RPRML	9.46416421167691	7.40791607526669	8.8606512196333	3.71384906971282
RPS10	15.0073751619544	15.0190240481196	15.0073751619544	14.9035545525716
RPS10L	11.3520604381891	11.2042790035473	9.67902928827246	12.1711193415171
RPS10P7	6.12296613437415	7.38385442088038	6.47520119494651	5.19260428117281
RPS11	10.5977383322007	9.10199866079535	9.98458546689198	11.0624990669905
RPS12	14.8103343191719	14.7242843456474	14.8777754836058	14.7861064598698
RPS14	13.2774709243768	13.0622077285329	13.2562182563543	13.7437649201376
RPS15	14.1183392583188	14.2949581442915	14.3815402863623	14.3372983360233
RPS15A	13.0622077285329	12.7985847206533	13.1823719006936	13.8845117925054
RPS16	14.1336964064831	14.3485345719125	14.3372983360233	14.7731627342664
RPS16P5	7.23888016560747	7.94111422396149	9.52456875420507	7.85623410639382
RPS17	14.9907300670481	14.5052491687812	14.9907300670481	15.0190240481196
RPS18	15.4719575905448	15.4042472948493	15.3600698539496	15.6651031684497
RPS19	14.0287634629211	13.4340700300442	13.8195829789007	14.5536139310104
RPS19BP1	10.3985400085421	10.6825605675449	10.5710297112237	10.692579794586
RPS21	13.6191385700096	14.2418865161672	14.1183392583188	13.6489771761134
RPS23	14.4969428892381	14.6573339626574	14.7473196045617	14.5589293035755
RPS24	14.0738977240559	14.3121328933325	14.5183708473547	14.3121328933325
RPS25	13.8297947850207	14.5589293035755	14.2294780116184	14.3995856744878
RPS27	14.9430426050318	14.5771079258774	14.9035545525716	14.8884788321946
RPS27A	13.5894387681275	13.8102494436443	13.7370358461806	13.7882335009692
RPS27L	11.2680803518855	10.5476976643859	10.3526569007844	12.5334216843249
RPS28	13.1296747822531	12.8957603533439	13.1851184240753	13.3295128636168
RPS29	13.7882335009692	13.6148633198005	13.9210966027714	14.3639380184946
RPS3	13.9458481511039	14.3639380184946	14.4835766973057	14.5706442992048
RPS4X	14.8732376770941	15.2871118194454	15.0494553942391	14.932438107024
RPS4Y1	12.9582122322012	5.91763460794914	13.2447023361119	13.7795583345413
RPS5	13.3482567391203	14.0501424320659	13.7830486668885	13.9586313616008
RPS6	14.096281037433	14.1824856653145	14.4969428892381	14.040348865132
RPS6KA1	7.32028502108696	8.78037786844189	9.44965220348712	8.49194776829726
RPS6KA2	10.1865293084527	9.86104443720976	10.5287187109147	10.2429391366082
RPS6KA2-AS1	4.43111546682351	4.18991907417302	3.66543561454057	4.48484027759722
RPS6KA3	9.6036411934098	9.9747592912645	9.88907056769175	10.2616028358866
RPS6KA4	8.03521531175134	7.85167708769756	8.74735059679673	6.74602439974949
RPS6KA5	9.70472030192697	11.5804113827511	11.4631781900014	9.02293583341291
RPS6KA6	6.27243064335514	7.53009862014208	6.81002963201895	7.10444808752892
RPS6KB1	9.37019525098551	10.06792108	10.1034928002616	10.2894171911286
RPS6KB2	5.34830525579451	7.88148325262976	8.05187812955811	7.72733389472782
RPS6KC1	10.3596616787314	10.3504314712061	9.92310854547826	10.1356576454834
RPS6KL1	9.33095638253422	9.04194543488744	9.60940084841525	7.1743042335091
RPS7	14.3485345719125	14.4969428892381	14.3485345719125	14.7153375774746
RPS8	4.55245540290877	2.82123359027581	2.60461454085912	2.82123359027581
RPS9	12.199761010427	12.6434703718198	12.5980420202582	12.3155557613629
RPTN	7.15734133731237	6.10295471879393	6.30561555239997	5.61695935064713
RPTOR	8.01981902586394	4.81774641593512	7.87921552183007	8.31587346719572
RPUSD1	7.33968641332669	8.20444680704507	8.59351508040611	8.27925744196877
RPUSD2	8.18039372173647	8.27382168830908	8.43369411827184	8.03575949957929
RPUSD3	8.26410918705727	9.11661199705383	9.04778513781804	8.05534736579636
RPUSD4	9.43895580715944	9.78558571858674	9.52940077610994	9.26809171281841
RQCD1	8.77289677158988	8.58786793913732	8.21751747573167	8.81517144192855
RRAD	5.06124737118485	6.87200910972157	6.61599795919928	3.9296970376075
RRAGA	12.410877223877	12.5925517406542	12.2793379780259	11.3107707151556
RRAGB	6.42773992016343	7.44627920502808	6.70703916999707	8.33666483320076
RRAGC	10.2827466431455	10.0245839212724	9.77716453505361	10.7214734289582
RRAGD	10.0706806002651	10.900056815547	10.862485402836	10.2890520988515
RRAS	8.13125937868544	8.13574941909203	8.6148322065536	9.26730322632461
RRAS2	9.17684423035558	8.79344810343576	8.34076663586023	9.6690395333445
RRBP1	7.10444808752892	7.19572264644837	7.12195932059246	8.10329049794649
RREB1	7.19479537702796	6.97159268956845	6.68809802546806	7.96118182600169
RRH	7.61573684577719	5.98025546445395	7.29677175563844	7.26233209639482
RRM1	10.1151846800289	10.2944466719262	10.0640801284911	10.6023709131529
RRM2	8.30377908974327	6.33722153981766	6.74381070836055	10.3879708158359
RRM2B	9.63573536979973	9.76602848649076	9.5061427120381	10.2257042317978
RRN3	9.15189431238217	10.2560589997966	9.3983361686585	10.3952651082129
RRN3P1	8.12720565009009	8.72718255008207	8.88861420050203	8.15865145242797
RRN3P2	3.8979337149754	6.94317265771384	7.2860234898862	5.36007534991781
RRN3P3	3.9132470092767	4.27175600830104	4.4094548050673	4.51575249821707
RRNAD1	6.79657537989763	8.64717823937658	9.05321516194154	8.69634459538269
RRP1	7.27322852652271	7.13517621409642	7.91856648633654	7.83400257022739
RRP12	6.35389000509183	6.96196102697967	7.41546255781507	6.10775153094115
RRP15	8.16404306267894	9.23382251213904	8.26726135030475	9.34587294744254
RRP1B	9.60221146128188	9.2600655004251	9.59526135355405	10.1674711012986
RRP36	9.37477130889396	9.25732101755723	9.23888973513657	9.66777718885308
RRP7A	6.1264083678522	7.42581064021998	6.40705586214287	7.94738960940093
RRP8	6.52478863052309	7.70684692294515	7.91750615142692	7.04342667937321
RRP9	5.17474444906235	7.72245016077534	5.35029978788991	7.21384791310507
RRS1	9.85980517537581	10.3545510495295	10.4278048160801	9.03659856796692
RRS1-AS1	6.70111196249918	3.53802410850418	4.52350651503499	6.25453329409055
RS1	5.72583234203691	5.28186892258346	6.8879496128579	3.98045008480607
RSAD1	9.70529222611993	9.44890745047392	10.2347587156681	9.3327936043146
RSAD2	7.27576910770681	6.72205429921844	7.06915628328643	8.10792880881187
RSBN1	9.52632454363284	11.5371753716857	11.151606200552	10.0113075511745
RSBN1L	8.40586322153303	9.61394984188452	9.40770332966544	8.72540292618499
RSF1	9.59862191969368	10.7875230259221	10.9023557263749	10.1178535945949
RSG1	7.59067535297179	7.59392535580651	6.6001156835139	6.32402699698818
RSL1D1	9.97197089409977	10.7421433570316	10.1292110006731	10.744987845778
RSL24D1	11.4126776233771	12.7502297097383	11.9019782889986	11.6388544756457
RSPH1	9.65132235524955	8.6002299601357	7.54834070250057	3.34124972939726
RSPH3	9.2612145199233	8.72042590259162	8.66344145918344	8.64565513446534
RSPH4A	4.24226631279987	4.98573245989904	1.76866386283856	4.65315366474674
RSPH6A	8.2859476002008	4.90122620424242	8.37865369441666	6.13099521296025
RSPH9	6.51929326453402	5.19597883649097	6.57531322896797	3.88064200427819
RSPO1	4.51808668937043	4.80142931607459	4.52874988890428	5.19499887229023
RSPO2	8.41208007189693	7.39810968297476	4.61123468723526	7.5526195928386
RSPO3	8.56930283300784	8.84543382876239	8.22650853558518	7.82824495829492
RSPO4	4.38790632612586	4.90368582126846	6.1348781945812	6.87383264626569
RSPRY1	10.1269460529658	9.89256601830483	10.2216305641942	9.27638342845221
RSRC1	6.29907924852474	8.24797418714359	7.5090154978617	8.03031023331446
RSRC2	11.3714689425185	11.8938025474104	11.5456816692228	11.3891994055302
RSU1	8.60706359370566	8.29385485016914	8.23491718942062	9.6475490298841
RSU1P2	6.59789709852312	5.11202722877754	6.40136160815627	6.32847097625449
RTBDN	5.69251467613953	6.96786359164465	4.2711166843201	4.67743292736525
RTCA	9.419279306	9.58283915946677	8.74266731472596	9.98373516846833
RTCB	11.2579443655898	11.1219549909747	10.6334276278348	11.5950832924552
RTDR1	5.14692437228429	6.8668288823029	5.97192107762355	6.68364171442522
RTEL1	6.2060666564399	6.83814337133142	8.22166881524701	7.09965518871853
RTF1	9.72267427344861	9.90382737392165	9.78978762160153	9.78321371272817
RTFDC1	10.3929196004007	9.73567041520068	10.2775892822806	9.44370742199693
RTKN	6.67136388631399	6.75660339904911	9.16320129922154	8.57337044028379
RTKN2	4.82503138840205	5.36868006259104	4.02317390241481	5.54463354742609
RTN1	14.372141201477	14.7153375774746	14.4683419562963	12.2471201746912
RTN2	9.19445504205319	9.31285317597288	8.04211486832966	8.35831428408163
RTN3	12.8066752635849	12.1855723978408	12.2683138561589	11.1840109110364
RTN4	14.2418865161672	14.5878802565305	14.372141201477	13.7998848218613
RTN4IP1	7.10250110871573	8.48305259449342	7.38603212095278	8.05922293117565
RTN4R	8.29385485016914	9.67230532321454	9.72683599182043	7.13904232982701
RTN4RL1	8.72150091620595	7.87412995675733	6.23899804583192	4.83031204981458
RTN4RL2	3.2666211282256	3.65455013954953	6.01998774219067	2.76130569702428
RTP1	5.44082401020803	5.84530180486053	5.39180633579829	4.81924663107228
RTP3	4.56023387797466	5.17702979037631	6.28142416024628	4.36764199452377
RTP4	8.08793345831923	4.45305426695859	7.75924192408757	7.73049448793129
RTP5	4.7684339883952	3.73108285983341	5.54463354742609	3.77020992554401
RTTN	8.14249064243788	8.08486550252048	8.83074286704488	9.35248251164833
RUFY1	8.69140445366412	8.57197557663874	8.7528533034047	9.45715050558957
RUFY2	6.48069865990585	7.74765895187779	7.90722923876513	6.6935213537013
RUFY3	11.2084120486165	11.775346722767	11.9222240303642	10.1636173689056
RUNDC1	8.27980950069203	8.92090593080463	8.71089351746284	8.41845873436685
RUNDC3A	11.519445708103	11.4340823635725	11.468422754871	8.45291195434692
RUNDC3B	10.4947576815457	11.7706679862416	11.3166032562964	9.07880502902995
RUNX1-IT1	6.08661091270081	4.73856407288782	5.73191732114229	4.1721360025845
RUNX1T1	8.31559257192325	10.1447239339482	10.2125907066662	8.16800620722554
RUNX2	6.84118237363368	6.42597651720992	6.32192428510165	7.68655623822064
RUNX3	6.53173176199385	6.54840105089673	7.28094585149685	6.99956164333827
RUSC1	11.2868219958436	11.2549237890463	11.6626367871631	9.94798893414769
RUSC1-AS1	6.87343653313045	7.47076891675073	7.43225137876052	7.33601372571317
RUSC2	8.39270997404179	9.78933263278834	9.48748556894635	6.96537498356808
RUVBL1	8.87661292412257	8.83274677115529	6.63500534843332	9.69747176241748
RUVBL2	10.3087895185753	10.427691617442	10.2358463004094	11.1526770070838
RWDD1	10.405374239594	10.8276389238984	10.4117211935021	10.9928624952943
RWDD2A	8.86026204492292	9.25372830078738	9.49012822238857	8.95033644455002
RWDD2B	8.98531705569564	9.42594493484335	9.77488977791581	9.00494483090536
RWDD3	9.84296074286202	10.0295302475945	8.35601999392554	10.7993752570473
RWDD4	9.81999912399498	10.1478148541982	9.95754910250242	10.4287414635123
RXFP1	8.42426661074505	6.41587398448997	6.92630447256683	5.14042161721979
RXFP2	7.44757470563337	6.51778078798557	5.66971219844612	5.86150955647825
RXFP3	2.91291463189081	4.58759903230898	4.22421807005596	2.66159620234522
RXRA	10.4689874392601	8.52680635059855	8.89282008075583	9.82520450973898
RXRB	8.32307954383049	8.79507153798336	8.41965247243507	8.58928906533706
RXRG	8.19383125834889	6.1546841321939	4.02209861289284	7.58076234866547
RYBP	9.61305991398752	9.55282793184664	9.85518650355859	10.0149227847644
RYK	8.1557770141926	8.72781890161713	8.77416654030888	9.87322533029654
RYR1	7.62114736542162	8.27875891337459	7.6103555812696	4.35527604253761
RYR2	9.80790753743145	9.98430041668216	10.6023709131529	5.52761312573042
RYR3	9.68159052969701	9.78869497800681	9.17707527896952	7.01892915551512
S100A1	9.96202712685717	8.94284765090269	10.4459986566559	8.2452040664927
S100A10	10.8232275125274	8.99727924590955	8.87603388042897	11.7088462951485
S100A11	9.52154754650489	7.98194532576066	9.72506357744235	9.89819265998495
S100A12	7.92731854141918	6.2290716492196	9.23188708828695	7.86388486411865
S100A13	10.9580064699715	9.66662226877895	10.2850302750216	8.91331218902586
S100A14	7.76057535349144	7.01862126910681	7.28720209333525	6.81891367419005
S100A16	11.9152472734317	10.5396272171997	10.4533062921817	10.8599306368156
S100A2	6.54109037366674	6.82689765036245	6.98560039136315	7.45818990854543
S100A3	7.06296794265319	4.82580497465881	8.08808266185513	8.14177134299945
S100A4	5.01231257493755	7.92525616511229	8.19890182278797	8.64338524834704
S100A5	5.41859793969593	3.9584545611672	5.41928948249936	6.15116439114164
S100A6	10.7221918637301	10.9831695016345	10.6506458316677	11.9580922779337
S100A7	4.14843181405562	4.39373031483972	4.51007449100387	3.79181406112843
S100A7A	6.65513895744283	5.63271255443362	6.22981266083269	7.24846175079329
S100A8	8.85768743342505	9.05010059402083	12.5489350686163	10.4104509224256
S100A9	6.77215911101611	8.31392719857214	10.8350588163004	10.5055926750439
S100B	12.0414331418326	12.391047831635	12.6905225510245	10.6084436157181
S100G	7.80161564264055	4.42819988889384	4.24727220275319	3.01607886283522
S100P	7.18761877748153	6.15510035418103	8.18413080077843	6.37959651890466
S100PBP	9.2641096058352	9.58518023993572	9.7200343210365	10.0130669145121
S100Z	6.11291333025987	4.03116237905568	3.21246563267773	4.12464955569775
S1PR1	12.5402088637188	10.6210094227427	10.2147324105504	9.99771970598247
S1PR2	5.82261664609625	6.21870251835325	5.36785306785856	7.17382820339598
S1PR3	10.0051355327018	8.0597708240957	6.98334519011266	10.2386970584427
S1PR4	4.64430668705517	7.55848612652878	6.67559189222057	7.18512282304591
S1PR5	5.51990161882282	5.52225863173412	7.9032476964006	3.83429443771453
SAA3P	3.25204824890044	3.69137272794087	6.03342819105887	3.17531060629079
SAAL1	9.38734373960517	8.73984043012738	8.03978012368989	9.27860602540099
SAC3D1	8.0888401433596	8.97761594546149	6.85284890332443	9.36294151508039
SACM1L	11.3228806050184	11.7957719388384	11.6145095559844	11.4414143578433
SACS	11.0982088015969	10.7999108900398	9.71320675568769	10.599495258563
SACS-AS1	6.34103094770576	6.00515036532068	5.83095900693456	5.73191732114229
SAE1	10.1265175756052	10.0324638611996	9.71569316126268	10.4499059564455
SAFB	8.67927448300488	8.81003543680628	9.09774143403117	8.43243672181456
SAFB2	9.58222369418487	9.7193708440408	9.98602486592847	9.50786261572377
SAG	7.74081826353446	4.39274414593905	8.33290641554003	4.90606796001375
SAGE1	3.50268036468744	3.56594303624264	6.54711627808047	3.44921170744675
SALL1	9.53678713211522	8.28471081340617	9.35227518256588	11.4009705751837
SALL2	11.1020211181166	11.7715797727285	11.9675620571554	10.3068614903876
SALL3	9.61143309172038	5.7491478764864	5.97767041556254	10.6266360790117
SALL4	5.09426400902372	5.29087955843139	5.94845797533007	4.68028381554487
SAMD1	7.21598233460458	6.72427394500408	6.64223478173426	7.66963350402067
SAMD10	6.77090684450295	7.39797106747031	5.46345195220479	6.35847477486981
SAMD11	4.90310346955297	7.76851754561823	7.98715245060457	9.21446877489456
SAMD12	10.0593078	10.1292110006731	10.5137914757059	7.58834048407745
SAMD13	8.93725379357376	8.40779884439159	8.29337306287105	9.05198381083573
SAMD14	7.3748077907391	8.51519168680563	8.56458398233148	6.78963170910941
SAMD15	6.21206218151537	5.57064698306332	5.57383729445747	5.30782362770676
SAMD3	6.37294085382773	7.62081849063506	6.63849649292725	6.26862063238267
